frame.time_epoch,ip.src,ip.dst,tcp.srcport,tcp.dstport,tcp.len,frame.len
1781430063.501229112,192.168.1.12,192.168.1.132,53798,22,100,156
1781430063.509159337,100.75.21.72,100.65.202.109,22,54493,108,164
1781430063.518137549,100.75.21.72,100.65.202.109,22,54493,748,804
1781430063.550746174,192.168.1.132,192.168.1.12,22,53798,0,56
1781430063.567472247,192.168.1.132,192.168.1.12,22,53798,100,156
1781430063.591172396,192.168.1.132,192.168.1.12,22,53798,92,148
1781430063.613963976,192.168.1.12,192.168.1.132,53798,22,0,62
1781430063.613964339,192.168.1.12,192.168.1.132,53798,22,140,196
1781430063.619708663,192.168.1.132,192.168.1.12,22,53798,0,56
1781430063.622179672,192.168.1.12,192.168.1.132,53798,22,108,164
1781430063.622264843,192.168.1.132,192.168.1.12,22,53798,0,56
1781430063.639647196,192.168.1.12,192.168.1.132,53798,22,92,148
1781430063.640686264,192.168.1.132,192.168.1.12,22,53798,0,56
1781430063.641587312,192.168.1.132,192.168.1.12,22,53798,164,220
1781430063.643372560,100.65.202.109,100.75.21.72,54493,22,0,56
1781430063.655990429,192.168.1.132,192.168.1.12,22,53798,124,180
1781430063.676613241,192.168.1.12,192.168.1.132,53798,22,0,62
1781430063.701085927,192.168.1.132,192.168.1.12,22,53798,108,164
1781430063.705954039,100.65.202.109,100.75.21.72,54493,22,0,56
1781430063.745090847,192.168.1.12,192.168.1.132,53798,22,0,62
1781430063.997894896,192.168.1.132,192.168.1.12,22,53798,92,148
1781430064.033015963,100.75.21.72,100.65.202.109,22,54493,116,172
1781430064.041487498,192.168.1.12,192.168.1.132,53798,22,0,62
1781430064.058752408,192.168.1.12,192.168.1.132,53798,22,100,156
1781430064.068880184,192.168.1.132,192.168.1.12,22,53798,108,164
1781430064.116383879,192.168.1.12,192.168.1.132,53798,22,0,62
1781430064.179795935,192.168.1.12,192.168.1.132,53798,22,100,156
1781430064.223427561,192.168.1.132,192.168.1.12,22,53798,0,56
1781430064.258170969,192.168.1.132,192.168.1.12,22,53798,108,164
1781430064.262068978,100.65.202.109,100.75.21.72,54493,22,0,56
1781430064.273924055,192.168.1.12,192.168.1.132,53798,22,132,188
1781430064.273977467,192.168.1.132,192.168.1.12,22,53798,0,56
1781430064.341897191,192.168.1.132,192.168.1.12,22,53798,148,204
1781430064.396842780,192.168.1.12,192.168.1.132,53798,22,0,62
1781430064.528757327,192.168.1.132,192.168.1.12,22,53798,92,148
1781430064.572034549,192.168.1.12,192.168.1.132,53798,22,0,62
1781430064.587943044,192.168.1.12,192.168.1.132,53798,22,100,156
1781430064.588198889,192.168.1.132,192.168.1.12,22,53798,0,56
1781430064.610115458,192.168.1.132,192.168.1.12,22,53798,100,156
1781430064.653835923,192.168.1.12,192.168.1.132,53798,22,0,62
1781430064.676826623,192.168.1.12,192.168.1.132,53798,22,84,140
1781430064.690576571,192.168.1.12,192.168.1.132,53798,22,84,140
1781430064.691235453,192.168.1.132,192.168.1.12,22,53798,0,56
1781430064.807310041,192.168.1.12,192.168.1.132,53798,22,92,148
1781430064.848254348,192.168.1.132,192.168.1.12,22,53798,0,56
1781430064.848775733,192.168.1.12,192.168.1.132,53798,22,92,148
1781430064.850389446,192.168.1.132,192.168.1.12,22,53798,0,56
1781430064.890004450,192.168.1.12,192.168.1.132,53798,22,92,148
1781430064.890045835,192.168.1.132,192.168.1.12,22,53798,0,56
1781430064.891136988,192.168.1.132,192.168.1.12,22,53798,172,228
1781430064.913194117,192.168.1.132,192.168.1.12,22,53798,108,164
1781430064.916024819,192.168.1.12,192.168.1.132,53798,22,0,62
1781430065.026204377,192.168.1.132,192.168.1.12,22,53798,92,148
1781430065.071582061,192.168.1.12,192.168.1.132,53798,22,0,62
1781430065.092127579,192.168.1.12,192.168.1.132,53798,22,100,156
1781430065.115944104,192.168.1.132,192.168.1.12,22,53798,108,164
1781430065.158614398,192.168.1.12,192.168.1.132,53798,22,0,62
1781430065.531816356,192.168.1.132,192.168.1.12,22,53798,92,148
1781430065.574997815,192.168.1.12,192.168.1.132,53798,22,0,62
1781430065.594977264,192.168.1.12,192.168.1.132,53798,22,92,148
1781430065.608764136,192.168.1.132,192.168.1.12,22,53798,92,148
1781430065.615623205,192.168.1.12,192.168.1.132,53798,22,92,148
1781430065.618164618,192.168.1.132,192.168.1.12,22,53798,108,164
1781430065.657956650,192.168.1.132,192.168.1.12,22,53798,108,164
1781430065.659668080,192.168.1.12,192.168.1.132,53798,22,0,62
1781430065.702496969,192.168.1.12,192.168.1.132,53798,22,0,62
1781430065.749352574,100.88.89.12,100.75.21.72,49723,22,148,204
1781430065.809126501,100.75.21.72,100.88.89.12,22,49723,0,56
1781430065.821624053,192.168.1.12,192.168.1.132,53798,22,92,148
1781430065.835403869,192.168.1.132,192.168.1.12,22,53798,108,164
1781430065.878644011,192.168.1.12,192.168.1.132,53798,22,0,62
1781430066.087248271,192.168.1.132,192.168.1.12,22,53798,92,148
1781430066.128823688,192.168.1.12,192.168.1.132,53798,22,0,62
1781430066.145012413,192.168.1.12,192.168.1.132,53798,22,92,148
1781430066.153632393,192.168.1.132,192.168.1.12,22,53798,108,164
1781430066.194608602,192.168.1.12,192.168.1.132,53798,22,0,62
1781430066.463651978,192.168.1.132,192.168.1.12,22,53798,84,140
1781430066.500172687,100.75.21.72,100.88.89.12,22,49723,28,84
1781430066.506859574,192.168.1.12,192.168.1.132,53798,22,0,62
1781430066.570853251,192.168.1.132,192.168.1.12,22,53798,92,148
1781430066.613390313,192.168.1.12,192.168.1.132,53798,22,0,62
1781430066.632186617,192.168.1.12,192.168.1.132,53798,22,100,156
1781430066.648906241,100.88.89.12,100.75.21.72,49723,22,112,168
1781430066.648982079,100.75.21.72,100.88.89.12,22,49723,0,56
1781430066.649136144,192.168.1.132,192.168.1.12,22,53798,108,164
1781430066.693331263,192.168.1.12,192.168.1.132,53798,22,0,62
1781430066.822719866,192.168.1.12,192.168.1.132,53798,22,92,148
1781430066.829088685,192.168.1.132,192.168.1.12,22,53798,108,164
1781430066.871810304,192.168.1.12,192.168.1.132,53798,22,0,62
1781430066.924992769,192.168.1.132,192.168.1.12,22,53798,100,156
1781430066.973823419,192.168.1.12,192.168.1.132,53798,22,0,62
1781430066.986089336,192.168.1.12,192.168.1.132,53798,22,116,172
1781430067.022234120,192.168.1.132,192.168.1.12,22,53798,92,148
1781430067.049103282,192.168.1.132,192.168.1.12,22,53798,108,164
1781430067.054166401,192.168.1.12,192.168.1.132,53798,22,92,148
1781430067.097683602,192.168.1.132,192.168.1.12,22,53798,0,56
1781430067.100653907,192.168.1.12,192.168.1.132,53798,22,0,62
1781430067.126797373,192.168.1.132,192.168.1.12,22,53798,108,164
1781430067.169662665,192.168.1.12,192.168.1.132,53798,22,0,62
1781430067.169858385,192.168.1.132,192.168.1.12,22,53798,92,148
1781430067.226584240,192.168.1.12,192.168.1.132,53798,22,0,62
1781430067.237188073,192.168.1.12,192.168.1.132,53798,22,100,156
1781430067.238966398,192.168.1.132,192.168.1.12,22,53798,0,56
1781430067.262116807,192.168.1.132,192.168.1.12,22,53798,100,156
1781430067.305774491,192.168.1.12,192.168.1.132,53798,22,0,62
1781430067.660092450,192.168.1.132,192.168.1.12,22,53798,92,148
1781430067.711231440,192.168.1.12,192.168.1.132,53798,22,0,62
1781430067.722163880,192.168.1.12,192.168.1.132,53798,22,100,156
1781430067.733781666,192.168.1.132,192.168.1.12,22,53798,100,156
1781430067.781846841,192.168.1.12,192.168.1.132,53798,22,0,62
1781430068.146170893,192.168.1.132,192.168.1.12,22,53798,92,148
1781430068.192528528,192.168.1.12,192.168.1.132,53798,22,0,62
1781430068.215461020,192.168.1.12,192.168.1.132,53798,22,92,148
1781430068.241489532,192.168.1.132,192.168.1.12,22,53798,100,156
1781430068.287276761,192.168.1.12,192.168.1.132,53798,22,0,62
1781430068.358032617,100.75.21.72,100.88.89.12,22,49723,628,684
1781430068.546727544,100.88.89.12,100.75.21.72,49723,22,0,56
1781430068.546806021,100.75.21.72,100.88.89.12,22,49723,44,100
1781430068.645625339,192.168.1.132,192.168.1.12,22,53798,148,204
1781430068.667334300,100.88.89.12,100.75.21.72,49723,22,136,192
1781430068.669665760,100.75.21.72,100.88.89.12,22,49723,0,56
1781430068.687792227,192.168.1.12,192.168.1.132,53798,22,0,62
1781430068.692265590,192.168.1.132,192.168.1.12,22,53798,92,148
1781430068.703867094,100.75.21.72,100.88.89.12,22,49723,108,164
1781430068.703921809,192.168.1.12,192.168.1.132,53798,22,92,148
1781430068.703922185,192.168.1.12,192.168.1.132,53798,22,92,148
1781430068.709750466,192.168.1.132,192.168.1.12,22,53798,0,56
1781430068.716870366,100.75.21.72,100.88.89.12,22,49723,748,804
1781430068.716926020,100.75.21.72,100.88.89.12,22,49723,36,92
1781430068.737955752,192.168.1.132,192.168.1.12,22,53798,116,172
1781430068.780971560,192.168.1.12,192.168.1.132,53798,22,0,62
1781430068.821051048,192.168.1.12,192.168.1.132,53798,22,92,148
1781430068.831077608,192.168.1.132,192.168.1.12,22,53798,100,156
1781430068.839185131,100.88.89.12,100.75.21.72,49723,22,0,56
1781430068.877156279,192.168.1.12,192.168.1.132,53798,22,0,62
1781430068.890880871,100.88.89.12,100.75.21.72,49723,22,0,56
1781430068.909624353,100.75.21.72,100.88.89.12,22,49723,116,172
1781430069.070956596,100.88.89.12,100.75.21.72,49723,22,0,56
1781430069.144653955,192.168.1.132,192.168.1.12,22,53798,92,148
1781430069.185789122,192.168.1.12,192.168.1.132,53798,22,0,62
1781430069.201489265,192.168.1.12,192.168.1.132,53798,22,100,156
1781430069.221761370,192.168.1.132,192.168.1.12,22,53798,100,156
1781430069.264218031,192.168.1.12,192.168.1.132,53798,22,0,62
1781430069.667131700,192.168.1.12,192.168.1.132,53798,22,84,140
1781430069.680575874,192.168.1.12,192.168.1.132,53798,22,84,140
1781430069.681902627,192.168.1.132,192.168.1.12,22,53798,0,56
1781430069.755722351,192.168.1.132,192.168.1.12,22,53798,92,148
1781430069.797088414,192.168.1.12,192.168.1.132,53798,22,0,62
1781430069.810754829,192.168.1.12,192.168.1.132,53798,22,92,148
1781430069.823809290,192.168.1.12,192.168.1.132,53798,22,92,148
1781430069.824229953,192.168.1.132,192.168.1.12,22,53798,0,56
1781430069.827192768,192.168.1.132,192.168.1.12,22,53798,100,156
1781430069.837618922,192.168.1.132,192.168.1.12,22,53798,100,156
1781430069.839780278,192.168.1.12,192.168.1.132,53798,22,0,62
1781430070.380894376,192.168.1.132,192.168.1.12,22,53798,92,148
1781430070.423856434,192.168.1.12,192.168.1.132,53798,22,0,62
1781430070.439966106,192.168.1.12,192.168.1.132,53798,22,92,148
1781430070.462589979,192.168.1.132,192.168.1.12,22,53798,100,156
1781430070.504046314,192.168.1.12,192.168.1.132,53798,22,0,62
1781430070.824939552,192.168.1.12,192.168.1.132,53798,22,92,148
1781430070.832157128,192.168.1.132,192.168.1.12,22,53798,100,156
1781430070.874989304,192.168.1.12,192.168.1.132,53798,22,0,62
1781430070.925346120,192.168.1.132,192.168.1.12,22,53798,92,148
1781430070.967473710,192.168.1.12,192.168.1.132,53798,22,0,62
1781430070.983563890,192.168.1.12,192.168.1.132,53798,22,92,148
1781430071.002540922,192.168.1.132,192.168.1.12,22,53798,100,156
1781430071.045188856,192.168.1.12,192.168.1.132,53798,22,0,62
1781430071.458931832,192.168.1.132,192.168.1.12,22,53798,92,148
1781430071.462104371,192.168.1.132,192.168.1.12,22,53798,84,140
1781430071.465614192,192.168.1.12,192.168.1.132,53798,22,0,62
1781430071.514144383,192.168.1.12,192.168.1.132,53798,22,92,148
1781430071.527176830,192.168.1.132,192.168.1.12,22,53798,100,156
1781430071.569672398,192.168.1.12,192.168.1.132,53798,22,0,62
1781430071.824840910,192.168.1.12,192.168.1.132,53798,22,92,148
1781430071.836955410,192.168.1.132,192.168.1.12,22,53798,100,156
1781430071.883618176,192.168.1.12,192.168.1.132,53798,22,0,62
1781430071.992338792,192.168.1.132,192.168.1.12,22,53798,92,148
1781430072.035030355,192.168.1.12,192.168.1.132,53798,22,0,62
1781430072.050333961,192.168.1.12,192.168.1.132,53798,22,92,148
1781430072.064436440,192.168.1.132,192.168.1.12,22,53798,100,156
1781430072.108405356,192.168.1.12,192.168.1.132,53798,22,0,62
1781430072.548266979,192.168.1.132,192.168.1.12,22,53798,92,148
1781430072.573162676,192.168.1.132,192.168.1.12,22,53798,92,148
1781430072.574678585,192.168.1.12,192.168.1.132,53798,22,0,62
1781430072.580926332,192.168.1.12,192.168.1.132,53798,22,92,148
1781430072.597217018,192.168.1.132,192.168.1.12,22,53798,100,156
1781430072.609112899,192.168.1.12,192.168.1.132,53798,22,100,156
1781430072.617888843,192.168.1.132,192.168.1.12,22,53798,100,156
1781430072.660175410,192.168.1.12,192.168.1.132,53798,22,0,62
1781430072.826482930,192.168.1.12,192.168.1.132,53798,22,92,148
1781430072.838232842,192.168.1.132,192.168.1.12,22,53798,100,156
1781430072.881492657,192.168.1.12,192.168.1.132,53798,22,0,62
1781430073.101461171,192.168.1.132,192.168.1.12,22,53798,92,148
1781430073.142886413,192.168.1.12,192.168.1.132,53798,22,0,62
1781430073.161025031,192.168.1.12,192.168.1.132,53798,22,100,156
1781430073.177709315,192.168.1.132,192.168.1.12,22,53798,100,156
1781430073.219683499,192.168.1.12,192.168.1.132,53798,22,0,62
1781430073.660573287,192.168.1.132,192.168.1.12,22,53798,92,148
1781430073.683743767,192.168.1.132,192.168.1.12,22,53798,92,148
1781430073.685350085,192.168.1.12,192.168.1.132,53798,22,0,62
1781430073.740988547,192.168.1.12,192.168.1.132,53798,22,92,148
1781430073.760577780,192.168.1.132,192.168.1.12,22,53798,100,156
1781430073.802388844,192.168.1.12,192.168.1.132,53798,22,0,62
1781430073.825326170,192.168.1.12,192.168.1.132,53798,22,92,148
1781430073.847545129,192.168.1.132,192.168.1.12,22,53798,100,156
1781430073.889370722,192.168.1.12,192.168.1.132,53798,22,0,62
1781430074.224021744,192.168.1.132,192.168.1.12,22,53798,92,148
1781430074.265645811,192.168.1.12,192.168.1.132,53798,22,0,62
1781430074.283700357,192.168.1.12,192.168.1.132,53798,22,100,156
1781430074.290109530,192.168.1.132,192.168.1.12,22,53798,100,156
1781430074.333626710,192.168.1.12,192.168.1.132,53798,22,0,62
1781430074.664309986,192.168.1.12,192.168.1.132,53798,22,84,140
1781430074.680199480,192.168.1.12,192.168.1.132,53798,22,84,140
1781430074.681691016,192.168.1.132,192.168.1.12,22,53798,0,56
1781430074.826047596,192.168.1.12,192.168.1.132,53798,22,92,148
1781430074.832965804,192.168.1.132,192.168.1.12,22,53798,100,156
1781430074.870892346,192.168.1.132,192.168.1.12,22,53798,92,148
1781430074.872448645,192.168.1.12,192.168.1.132,53798,22,0,62
1781430074.929322744,192.168.1.12,192.168.1.132,53798,22,92,148
1781430074.938775738,192.168.1.132,192.168.1.12,22,53798,100,156
1781430074.981045891,192.168.1.12,192.168.1.132,53798,22,0,62
1781430075.422962399,192.168.1.132,192.168.1.12,22,53798,92,148
1781430075.463885557,192.168.1.12,192.168.1.132,53798,22,0,62
1781430075.480166884,192.168.1.12,192.168.1.132,53798,22,92,148
1781430075.496623873,192.168.1.132,192.168.1.12,22,53798,100,156
1781430075.538464068,192.168.1.12,192.168.1.132,53798,22,0,62
1781430075.827634385,192.168.1.12,192.168.1.132,53798,22,92,148
1781430075.833227889,192.168.1.132,192.168.1.12,22,53798,100,156
1781430075.876543799,192.168.1.12,192.168.1.132,53798,22,0,62
1781430075.950137291,192.168.1.132,192.168.1.12,22,53798,92,148
1781430075.993400487,192.168.1.12,192.168.1.132,53798,22,0,62
1781430076.009048701,192.168.1.12,192.168.1.132,53798,22,92,148
1781430076.023924134,192.168.1.132,192.168.1.12,22,53798,100,156
1781430076.065317019,192.168.1.12,192.168.1.132,53798,22,0,62
1781430076.473169095,192.168.1.132,192.168.1.12,22,53798,84,140
1781430076.484453299,192.168.1.132,192.168.1.12,22,53798,92,148
1781430076.486335571,192.168.1.12,192.168.1.132,53798,22,0,62
1781430076.549791608,192.168.1.12,192.168.1.132,53798,22,92,148
1781430076.603076974,192.168.1.132,192.168.1.12,22,53798,0,56
1781430076.635149367,192.168.1.132,192.168.1.12,22,53798,100,156
1781430076.656115097,100.65.202.109,100.75.21.72,54493,22,36,92
1781430076.686654279,192.168.1.12,192.168.1.132,53798,22,0,62
1781430076.710617404,100.75.21.72,100.65.202.109,22,54493,0,56
1781430076.827505809,192.168.1.12,192.168.1.132,53798,22,92,148
1781430076.828121338,192.168.1.132,192.168.1.12,22,53798,0,56
1781430076.839120105,192.168.1.132,192.168.1.12,22,53798,100,156
1781430076.879828214,192.168.1.12,192.168.1.132,53798,22,0,62
1781430076.967174391,100.88.89.12,100.75.21.72,49723,22,60,116
1781430076.999512952,100.88.89.12,100.75.21.72,49723,22,0,56
1781430077.072032311,192.168.1.132,192.168.1.12,22,53798,92,148
1781430077.110864028,192.168.1.132,192.168.1.12,22,53798,92,148
1781430077.114697579,192.168.1.12,192.168.1.132,53798,22,0,62
1781430077.136055658,192.168.1.12,192.168.1.132,53798,22,92,148
1781430077.156025909,192.168.1.12,192.168.1.132,53798,22,92,148
1781430077.157959244,192.168.1.132,192.168.1.12,22,53798,0,56
1781430077.165400376,192.168.1.132,192.168.1.12,22,53798,100,156
1781430077.210003771,192.168.1.12,192.168.1.132,53798,22,0,62
1781430077.210800403,192.168.1.132,192.168.1.12,22,53798,100,156
1781430077.252861398,192.168.1.12,192.168.1.132,53798,22,0,62
1781430077.543813466,192.168.1.132,192.168.1.12,22,53798,92,148
1781430077.594823090,192.168.1.12,192.168.1.132,53798,22,0,62
1781430077.609759458,192.168.1.12,192.168.1.132,53798,22,92,148
1781430077.659652919,192.168.1.132,192.168.1.12,22,53798,0,56
1781430077.669725485,192.168.1.132,192.168.1.12,22,53798,100,156
1781430077.717907126,192.168.1.12,192.168.1.132,53798,22,0,62
1781430078.033207342,192.168.1.132,192.168.1.12,22,53798,92,148
1781430078.077245738,192.168.1.12,192.168.1.132,53798,22,0,62
1781430078.102115881,192.168.1.12,192.168.1.132,53798,22,92,148
1781430078.113614554,192.168.1.132,192.168.1.12,22,53798,0,56
1781430078.140127535,192.168.1.132,192.168.1.12,22,53798,100,156
1781430078.201046503,192.168.1.12,192.168.1.132,53798,22,0,62
1781430078.520406717,192.168.1.12,192.168.1.132,53798,22,92,148
1781430078.521772502,192.168.1.132,192.168.1.12,22,53798,0,56
1781430078.538189286,192.168.1.12,192.168.1.132,53798,22,92,148
1781430078.539393423,192.168.1.132,192.168.1.12,22,53798,0,56
1781430078.547965124,192.168.1.12,192.168.1.132,53798,22,92,148
1781430078.548044994,192.168.1.132,192.168.1.12,22,53798,0,56
1781430078.580002586,192.168.1.132,192.168.1.12,22,53798,100,156
1781430078.604828019,192.168.1.132,192.168.1.12,22,53798,108,164
1781430078.619902118,192.168.1.12,192.168.1.132,53798,22,0,62
1781430078.619902257,192.168.1.12,192.168.1.132,53798,22,92,148
1781430078.641330962,192.168.1.132,192.168.1.12,22,53798,116,172
1781430078.650105652,192.168.1.12,192.168.1.132,53798,22,92,148
1781430078.660204649,192.168.1.12,192.168.1.132,53798,22,100,156
1781430078.662182741,192.168.1.132,192.168.1.12,22,53798,0,56
1781430078.668812747,192.168.1.132,192.168.1.12,22,53798,108,164
1781430078.711445567,192.168.1.12,192.168.1.132,53798,22,0,62
1781430078.712814008,192.168.1.132,192.168.1.12,22,53798,188,244
1781430078.762565774,192.168.1.12,192.168.1.132,53798,22,0,62
1781430079.170233722,192.168.1.132,192.168.1.12,22,53798,100,156
1781430079.216014941,192.168.1.12,192.168.1.132,53798,22,0,62
1781430079.242801333,192.168.1.12,192.168.1.132,53798,22,100,156
1781430079.263087829,192.168.1.132,192.168.1.12,22,53798,100,156
1781430079.313479971,192.168.1.12,192.168.1.132,53798,22,0,62
1781430079.646109637,192.168.1.132,192.168.1.12,22,53798,92,148
1781430079.668749664,192.168.1.12,192.168.1.132,53798,22,84,140
1781430079.687482868,192.168.1.12,192.168.1.132,53798,22,84,140
1781430079.688871585,192.168.1.132,192.168.1.12,22,53798,0,56
1781430079.713771867,192.168.1.12,192.168.1.132,53798,22,92,148
1781430079.737360147,192.168.1.132,192.168.1.12,22,53798,100,156
1781430079.786723573,192.168.1.12,192.168.1.132,53798,22,0,62
1781430080.163978763,192.168.1.132,192.168.1.12,22,53798,92,148
1781430080.210873851,192.168.1.12,192.168.1.132,53798,22,0,62
1781430080.228128940,192.168.1.12,192.168.1.132,53798,22,92,148
1781430080.244238985,192.168.1.132,192.168.1.12,22,53798,100,156
1781430080.286699180,192.168.1.12,192.168.1.132,53798,22,0,62
1781430080.669949206,192.168.1.132,192.168.1.12,22,53798,92,148
1781430080.712755100,192.168.1.12,192.168.1.132,53798,22,0,62
1781430080.728492929,192.168.1.12,192.168.1.132,53798,22,92,148
1781430080.742907589,192.168.1.132,192.168.1.12,22,53798,100,156
1781430080.785475967,192.168.1.12,192.168.1.132,53798,22,0,62
1781430081.184986617,192.168.1.132,192.168.1.12,22,53798,92,148
1781430081.227998536,192.168.1.12,192.168.1.132,53798,22,0,62
1781430081.243727774,192.168.1.12,192.168.1.132,53798,22,92,148
1781430081.251054684,192.168.1.132,192.168.1.12,22,53798,100,156
1781430081.261770446,192.168.1.132,192.168.1.12,22,53798,92,148
1781430081.267361156,192.168.1.12,192.168.1.132,53798,22,0,62
1781430081.269817653,192.168.1.12,192.168.1.132,53798,22,92,148
1781430081.293713169,192.168.1.132,192.168.1.12,22,53798,100,156
1781430081.336602368,192.168.1.12,192.168.1.132,53798,22,0,62
1781430081.518642716,192.168.1.132,192.168.1.12,22,53798,92,148
1781430081.566196820,192.168.1.12,192.168.1.132,53798,22,0,62
1781430081.779662195,192.168.1.132,192.168.1.12,22,53798,92,148
1781430081.828656014,192.168.1.12,192.168.1.132,53798,22,0,62
1781430081.832827034,192.168.1.12,192.168.1.132,53798,22,92,148
1781430081.843080906,192.168.1.12,192.168.1.132,53798,22,92,148
1781430081.844709641,192.168.1.132,192.168.1.12,22,53798,0,56
1781430081.855957080,192.168.1.132,192.168.1.12,22,53798,100,156
1781430081.858120476,192.168.1.132,192.168.1.12,22,53798,100,156
1781430081.860118249,192.168.1.12,192.168.1.132,53798,22,0,62
1781430082.215883619,100.88.89.12,100.75.21.72,52349,22,0,68
1781430082.215978732,100.75.21.72,100.88.89.12,22,52349,0,68
1781430082.334032531,100.88.89.12,100.75.21.72,52349,22,0,56
1781430082.346109722,100.88.89.12,100.75.21.72,52349,22,33,89
1781430082.346167618,100.75.21.72,100.88.89.12,22,52349,0,56
1781430082.357566058,192.168.1.132,192.168.1.12,22,53798,92,148
1781430082.388648952,100.65.202.109,100.75.21.72,54583,22,0,68
1781430082.388997583,100.75.21.72,100.65.202.109,22,54583,0,68
1781430082.410966292,192.168.1.12,192.168.1.132,53798,22,0,62
1781430082.419858441,192.168.1.12,192.168.1.132,53798,22,92,148
1781430082.433413445,192.168.1.132,192.168.1.12,22,53798,100,156
1781430082.478034654,192.168.1.12,192.168.1.132,53798,22,0,62
1781430082.485875055,100.75.21.72,100.88.89.12,22,52349,42,98
1781430082.508048040,100.65.202.109,100.75.21.72,54583,22,0,56
1781430082.515949868,100.65.202.109,100.75.21.72,54583,22,21,77
1781430082.516158138,100.75.21.72,100.65.202.109,22,54583,0,56
1781430082.568279446,100.75.21.72,100.65.202.109,22,54583,42,98
1781430082.571790727,192.168.1.12,192.168.1.132,53798,22,92,148
1781430082.596478614,192.168.1.132,192.168.1.12,22,53798,116,172
1781430082.611409454,192.168.1.12,192.168.1.132,53798,22,92,148
1781430082.641276964,100.88.89.12,100.75.21.72,52349,22,1240,1296
1781430082.641678495,100.75.21.72,100.88.89.12,22,52349,1112,1168
1781430082.648085010,100.88.89.12,100.75.21.72,52349,22,192,248
1781430082.654039056,192.168.1.132,192.168.1.12,22,53798,0,56
1781430082.689395021,100.75.21.72,100.88.89.12,22,52349,0,56
1781430082.709168848,100.65.202.109,100.75.21.72,54583,22,1240,1296
1781430082.709957622,100.75.21.72,100.65.202.109,22,54583,1112,1168
1781430082.715432464,192.168.1.132,192.168.1.12,22,53798,116,172
1781430082.723430560,100.65.202.109,100.75.21.72,54583,22,296,352
1781430082.763715587,192.168.1.12,192.168.1.132,53798,22,0,62
1781430082.764524324,100.75.21.72,100.65.202.109,22,54583,0,56
1781430082.813854594,100.88.89.12,100.75.21.72,52349,22,48,104
1781430082.813972339,100.75.21.72,100.88.89.12,22,52349,0,56
1781430082.841463856,192.168.1.12,192.168.1.132,53798,22,92,148
1781430082.841534152,192.168.1.132,192.168.1.12,22,53798,0,56
1781430082.887601119,100.65.202.109,100.75.21.72,54583,22,0,56
1781430082.902983361,100.75.21.72,100.88.89.12,22,52349,524,580
1781430082.905167377,100.65.202.109,100.75.21.72,54583,22,1208,1264
1781430082.905301055,100.75.21.72,100.65.202.109,22,54583,0,56
1781430082.919052737,192.168.1.132,192.168.1.12,22,53798,100,156
1781430082.932893150,192.168.1.132,192.168.1.12,22,53798,100,156
1781430082.934961463,192.168.1.12,192.168.1.132,53798,22,0,62
1781430082.996416850,192.168.1.12,192.168.1.132,53798,22,92,148
1781430082.997766271,192.168.1.132,192.168.1.12,22,53798,0,56
1781430083.011769478,100.75.21.72,100.65.202.109,22,54583,1564,1620
1781430083.037192548,192.168.1.132,192.168.1.12,22,53798,100,156
1781430083.038155199,100.88.89.12,100.75.21.72,52349,22,16,72
1781430083.038568244,100.75.21.72,100.88.89.12,22,52349,0,56
1781430083.082108931,192.168.1.12,192.168.1.132,53798,22,0,62
1781430083.162540637,100.65.202.109,100.75.21.72,54583,22,0,56
1781430083.163579686,100.88.89.12,100.75.21.72,52349,22,44,100
1781430083.163899380,100.75.21.72,100.88.89.12,22,52349,0,56
1781430083.167928645,100.75.21.72,100.88.89.12,22,52349,44,100
1781430083.177099340,100.65.202.109,100.75.21.72,54583,22,16,72
1781430083.184221164,100.75.21.72,100.65.202.109,22,54583,0,56
1781430083.290989783,100.88.89.12,100.75.21.72,52349,22,60,116
1781430083.323723963,100.65.202.109,100.75.21.72,54583,22,44,100
1781430083.324283006,100.75.21.72,100.88.89.12,22,52349,52,108
1781430083.327835515,100.75.21.72,100.65.202.109,22,54583,0,56
1781430083.342272478,100.75.21.72,100.65.202.109,22,54583,44,100
1781430083.450839574,192.168.1.132,192.168.1.12,22,53798,92,148
1781430083.493488203,192.168.1.12,192.168.1.132,53798,22,0,62
1781430083.494050071,192.168.1.132,192.168.1.12,22,53798,92,148
1781430083.499165123,100.65.202.109,100.75.21.72,54583,22,60,116
1781430083.507153155,192.168.1.12,192.168.1.132,53798,22,92,148
1781430083.508711823,192.168.1.132,192.168.1.12,22,53798,0,56
1781430083.542158035,100.75.21.72,100.65.202.109,22,54583,0,56
1781430083.542979603,192.168.1.12,192.168.1.132,53798,22,92,148
1781430083.543215676,100.88.89.12,100.75.21.72,52349,22,0,56
1781430083.543245300,192.168.1.132,192.168.1.12,22,53798,0,56
1781430083.545867574,192.168.1.132,192.168.1.12,22,53798,100,156
1781430083.565527382,192.168.1.132,192.168.1.12,22,53798,100,156
1781430083.567119556,192.168.1.12,192.168.1.132,53798,22,0,62
1781430083.595527148,100.75.21.72,100.65.202.109,22,54583,52,108
1781430083.703223882,192.168.1.132,192.168.1.12,22,53798,92,148
1781430083.712258105,100.65.202.109,100.75.21.72,54583,22,620,676
1781430083.712329226,100.75.21.72,100.65.202.109,22,54583,0,56
1781430083.738734902,100.75.21.72,100.65.202.109,22,54583,52,108
1781430083.748947412,192.168.1.12,192.168.1.132,53798,22,0,62
1781430083.855294120,100.65.202.109,100.75.21.72,54583,22,140,196
